numeroTelefono;creditoResiduo
+39320015026;129,39
+39320015028;197,79
+39320015030;107,13
+39320015032;32,08
+39320015034;203,14
+39320015036;9,74
+39320015038;3,73
+39320015040;183,85
+39320015042;143,77
+39320015044;208,29
+39320015046;245,78
+39320015048;209,33
+39320015050;6,44
+39320015052;152,79
+39320015054;28,57
+39320015056;215,36
+39320015058;235,37
+39320015060;248,49
+39320015062;33,93
+39320015064;211,33
+39320015066;46,18
+39320015068;111,87
+39320015070;183,25
+39320015072;177,49
+39320015074;155,66
+39320015076;66,17
+39320015078;74,46
+39320015080;205,21
+39320015082;101,29
+39320015084;161,19
+39320015086;60,71
+39320015088;108,37
+39320015090;213,56
+39320015092;223,56
+39320015094;15,64
+39320015096;9,38
+39320015098;238,05
+39320015100;141,38
+39320015102;33,92
+39320015104;37,10
+39320015106;47,26
+39320015108;123,18
+39320015110;154,38
+39320015112;165,81
+39320015114;114,69
+39320015116;2,89
+39320015118;127,67
+39320015120;62,86
+39320015122;125,83
+39320015124;158,26
+39320015126;178,96
+39320015128;47,75
+39320015130;248,34
+39320015132;144,08
+39320015134;140,48
+39320015136;62,24
+39320015138;96,34
+39320015140;96,84
+39320015142;4,04
+39320015144;206,57
+39320015146;147,41
+39320015148;183,37
+39320015150;35,11
+39320015152;210,66
+39320015154;14,49
+39320015156;140,56
+39320015158;237,78
+39320015160;193,97
+39320015162;212,71
+39320015164;138,67
+39320015166;168,35
+39320015168;6,74
+39320015170;45,13
+39320015172;167,90
+39320015174;97,77
+39320015176;54,09
+39320015178;5,16
+39320015180;104,36
+39320015182;54,64
+39320015184;148,88
+39320015186;11,01
+39320015188;175,55
+39320015190;249,34
+39320015192;2,15
+39320015194;85,09
+39320015196;131,53
+39320015198;162,15
+39320015200;207,87
+39320015202;169,69
+39320015204;137,10
+39320015206;104,02
+39320015208;46,70
+39320015210;172,96
+39320015212;190,41
+39320015214;87,87
+39320015216;222,78
+39320015218;77,91
+39320015220;146,26
+39320015222;193,71
+39320015224;65,31
+39320015226;16,46
+39320015228;92,95
+39320015230;45,01
+39320015232;187,90
+39320015234;152,51
+39320015236;110,05
+39320015238;145,32
+39320015240;126,19
+39320015242;152,82
+39320015244;52,62
+39320015246;130,47
+39320015248;3,59
+39320015250;209,40
+39320015252;112,48
+39320015254;140,87
+39320015256;23,39
+39320015258;191,71
+39320015260;109,72
+39320015262;5,82
+39320015264;249,21
+39320015266;69,77
+39320015268;84,75
+39320015270;184,45
+39320015272;83,10
+39320015274;88,60
+39320015276;214,92
+39320015278;155,20
+39320015280;179,05
+39320015282;205,81
+39320015284;8,94
+39320015286;236,71
+39320015288;53,23
+39320015290;72,78
+39320015292;110,53
+39320015294;220,62
+39320015296;237,88
+39320015298;193,01
+39320015300;235,62
+39320015302;62,08
+39320015304;174,68
+39320015306;71,11
+39320015308;233,52
+39320015310;0,26
+39320015312;42,70
+39320015314;136,42
+39320015316;6,44
+39320015318;134,94
+39320015320;28,92
+39320015322;158,50
+39320015324;125,69
+39320015326;64,27
+39320015328;203,19
+39320015330;2,41
+39320015332;153,63
+39320015334;116,01
+39320015336;176,07
+39320015338;201,66
+39320015340;28,44
+39320015342;99,65
+39320015344;4,62
+39320015346;65,18
+39320015348;223,95
+39320015350;70,17
+39320015352;72,23
+39320015354;176,52
+39320015356;179,38
+39320015358;239,65
+39320015360;31,28
+39320015362;246,30
+39320015364;210,02
+39320015366;33,06
+39320015368;4,66
+39320015370;195,13
+39320015372;42,34
+39320015374;4,83
+39320015376;130,81
+39320015378;212,86
+39320015380;88,93
+39320015382;146,18
+39320015384;176,82
+39320015386;79,27
+39320015388;126,79
+39320015390;225,81
+39320015392;144,03
+39320015394;212,45
+39320015396;146,25
+39320015398;88,07
+39320015400;240,85
+39320015402;10,66
+39320015404;135,27
+39320015406;110,22
+39320015408;196,22
+39320015410;75,92
+39320015412;182,98
+39320015414;167,41
+39320015416;226,00
+39320015418;192,78
+39320015420;9,25
+39320015422;128,02
+39320015424;84,86
+39320015426;150,71
+39320015428;98,09
+39320015430;26,17
+39320015432;54,45
+39320015434;44,93
+39320015436;4,01
+39320015438;71,38
+39320015440;41,49
+39320015442;134,30
+39320015444;39,27
+39320015446;73,85
+39320015448;237,63
+39320015450;79,34
+39320015452;27,84
+39320015454;122,98
+39320015456;205,15
+39320015458;102,22
+39320015460;4,93
+39320015462;218,43
+39320015464;221,40
+39320015466;125,51
+39320015468;176,42
+39320015470;183,76
+39320015472;90,13
+39320015474;188,87
+39320015476;139,20
+39320015478;62,64
+39320015480;229,14
+39320015482;164,76
+39320015484;73,64
+39320015486;4,44
+39320015488;220,32
+39320015490;99,85
+39320015492;220,90
+39320015494;186,63
+39320015496;245,02
+39320015498;150,67
+39320015500;130,79
+39320015502;73,55
+39320015504;97,83
+39320015506;34,36
+39320015508;101,11
+39320015510;247,05
+39320015512;171,83
+39320015514;223,06
+39320015516;86,14
+39320015518;5,54
+39320015520;116,57
+39320015522;199,48
+39320015524;154,49
+39320015526;176,37
+39320015528;124,05
+39320015530;235,95
+39320015532;89,73
+39320015534;177,70
+39320015536;200,43
+39320015538;232,48
+39320015540;202,34
+39320015542;44,84
+39320015544;37,24
+39320015546;185,97
+39320015548;68,34
+39320015550;126,99
+39320015552;194,68
+39320015554;130,22
+39320015556;162,65
+39320015558;76,89
+39320015560;5,91
+39320015562;55,59
+39320015564;11,46
+39320015566;148,71
+39320015568;14,89
+39320015570;200,63
+39320015572;127,09
+39320015574;111,62
+39320015576;83,51
+39320015578;194,33
+39320015580;242,95
+39320015582;121,04
+39320015584;158,07
+39320015586;178,24
+39320015588;54,99
+39320015590;52,24
+39320015592;16,99
+39320015594;243,02
+39320015596;70,21
+39320015598;191,12
+39320015600;207,74
+39320015602;37,46
+39320015604;109,18
+39320015606;16,10
+39320015608;127,08
+39320015610;39,07
+39320015612;66,11
+39320015614;104,14
+39320015616;85,51
+39320015618;131,87
+39320015620;112,40
+39320015622;186,15
+39320015624;50,74
+39320015626;17,08
+39320015628;7,37
+39320015630;167,42
+39320015632;148,87
+39320015634;6,41
+39320015636;15,05
+39320015638;147,04
+39320015640;103,08
+39320015642;197,52
+39320015644;82,51
+39320015646;163,69
+39320015648;207,25
+39320015650;130,07
+39320015652;201,79
+39320015654;118,47
+39320015656;95,61
+39320015658;0,04
+39320015660;74,42
+39320015662;190,48
+39320015664;86,14
+39320015666;112,93
+39320015668;219,52
+39320015670;132,93
+39320015672;104,54
+39320015674;199,41
+39320015676;192,88
+39320015678;45,21
+39320015680;228,27
+39320015682;119,67
+39320015684;44,69
+39320015686;190,41
+39320015688;168,55
+39320015690;3,47
+39320015692;146,04
+39320015694;189,00
+39320015696;61,70
+39320015698;90,31
+39320015700;82,31
+39320015702;164,18
+39320015704;234,78
+39320015706;171,46
+39320015708;65,50
+39320015710;82,92
+39320015712;123,72
+39320015714;89,51
+39320015716;174,58
+39320015718;165,39
+39320015720;213,54
+39320015722;17,02
+39320015724;182,14
+39320015726;96,27
+39320015728;218,45
+39320015730;208,71
+39320015732;68,14
+39320015734;127,86
+39320015736;226,18
+39320015738;216,54
+39320015740;112,69
+39320015742;192,33
+39320015744;58,34
+39320015746;243,10
+39320015748;56,18
+39320015750;205,74
+39320015752;172,29
+39320015754;224,65
+39320015756;137,28
+39320015758;67,58
+39320015760;200,78
+39320015762;38,96
+39320015764;205,03
+39320015766;191,16
+39320015768;174,72
+39320015770;131,29
+39320015772;181,00
+39320015774;155,02
+39320015776;159,07
+39320015778;134,82
+39320015780;100,14
+39320015782;234,52
+39320015784;121,91
+39320015786;109,80
+39320015788;25,90
+39320015790;111,36
+39320015792;48,38
+39320015794;21,27
+39320015796;30,65
+39320015798;39,21
+39320015800;52,91
+39320015802;211,19
+39320015804;185,51
+39320015806;123,81
+39320015808;72,94
+39320015810;159,95
+39320015812;226,45
+39320015814;172,71
+39320015816;99,45
+39320015818;216,78
+39320015820;30,07
+39320015822;77,68
+39320015824;165,25
+39320015826;181,10
+39320015828;180,75
+39320015830;183,07
+39320015832;219,97
+39320015834;43,07
+39320015836;125,55
+39320015838;78,01
+39320015840;243,41
+39320015842;45,34
+39320015844;123,51
+39320015846;243,78
+39320015848;105,90
+39320015850;246,73
+39320015852;25,63
+39320015854;23,00
+39320015856;129,70
+39320015858;89,83
+39320015860;35,24
+39320015862;134,19
+39320015864;43,13
+39320015866;249,15
+39320015868;125,69
+39320015870;196,29
+39320015872;73,08
+39320015874;55,68
+39320015876;59,79
+39320015878;67,35
+39320015880;119,58
+39320015882;241,02
+39320015884;218,95
+39320015886;247,97
+39320015888;237,16
+39320015890;28,32
+39320015892;83,31
+39320015894;23,02
+39320015896;241,99
+39320015898;205,71
+39320015900;114,05
+39320015902;106,86
+39320015904;151,43
+39320015906;52,38
+39320015908;225,44
+39320015910;78,18
+39320015912;49,11
+39320015914;222,43
+39320015916;87,20
+39320015918;213,81
+39320015920;61,21
+39320015922;229,56
+39320015924;241,65
+39320015926;8,27
+39320015928;84,32
+39320015930;174,53
+39320015932;81,88
+39320015934;17,25
+39320015936;147,19
+39320015938;89,54
+39320015940;190,74
+39320015942;117,81
+39320015944;23,82
+39320015946;0,47
+39320015948;133,21
+39320015950;31,49
+39320015952;49,04
+39320015954;16,74
+39320015956;200,40
+39320015958;82,44
+39320015960;97,09
+39320015962;196,40
+39320015964;154,02
+39320015966;171,61
+39320015968;109,24
+39320015970;58,82
+39320015972;212,93
+39320015974;245,74
+39320015976;179,84
+39320015978;126,94
+39320015980;7,59
+39320015982;232,72
+39320015984;187,90
+39320015986;214,86
+39320015988;141,13
+39320015990;6,78
+39320015992;196,08
+39320015994;35,15
+39320015996;73,63
+39320015998;152,46
+39320016000;189,09
+39320016002;153,55
+39320016004;66,59
+39320016006;239,25
+39320016008;190,30
+39320016010;85,30
+39320016012;150,51
+39320016014;135,37
+39320016016;14,94
+39320016018;184,47
+39320016020;120,03
+39320016022;23,60
+39320016024;53,88
+39320016026;180,82
+39320016028;126,32
+39320016030;189,18
+39320016032;220,08
+39320016034;26,21
+39320016036;195,25
+39320016038;244,12
+39320016040;87,34
+39320016042;122,52
+39320016044;19,66
+39320016046;246,90
+39320016048;180,78
+39320016050;128,21
+39320016052;9,53
+39320016054;241,73
+39320016056;1,53
+39320016058;170,54
+39320016060;67,52
+39320016062;130,20
+39320016064;200,96
+39320016066;29,63
+39320016068;52,81
+39320016070;104,07
+39320016072;123,40
+39320016074;46,44
+39320016076;29,93
+39320016078;66,52
+39320016080;154,86
+39320016082;161,66
+39320016084;144,48
+39320016086;118,49
+39320016088;149,08
+39320016090;199,83
+39320016092;150,57
+39320016094;58,74
+39320016096;16,44
+39320016098;104,07
+39320016100;142,25
+39320016102;227,19
+39320016104;244,57
+39320016106;135,51
+39320016108;196,54
+39320016110;225,26
+39320016112;222,46
+39320016114;105,14
+39320016116;3,40
+39320016118;85,08
+39320016120;54,17
+39320016122;4,51
+39320016124;73,00
+39320016126;74,85
+39320016128;211,16
+39320016130;163,81
+39320016132;123,23
+39320016134;14,71
+39320016136;103,51
+39320016138;92,90
+39320016140;50,37
+39320016142;246,12
+39320016144;89,70
+39320016146;198,60
+39320016148;241,31
+39320016150;231,77
+39320016152;247,16
+39320016154;136,70
+39320016156;161,72
+39320016158;205,04
+39320016160;4,36
+39320016162;248,58
+39320016164;10,80
+39320016166;69,07
+39320016168;82,62
+39320016170;245,39
+39320016172;170,79
+39320016174;183,05
+39320016176;179,37
+39320016178;210,85
+39320016180;223,16
+39320016182;238,35
+39320016184;24,94
+39320016186;141,44
+39320016188;49,76
+39320016190;156,69
+39320016192;128,27
+39320016194;18,40
+39320016196;203,58
+39320016198;124,40
+39320016200;6,64
+39320016202;245,99
+39320016204;18,13
+39320016206;228,47
+39320016208;169,11
+39320016210;132,66
+39320016212;10,71
+39320016214;248,88
+39320016216;65,11
+39320016218;3,50
+39320016220;169,22
+39320016222;146,74
+39320016224;81,64
+39320016226;207,11
+39320016228;121,02
+39320016230;152,18
+39320016232;11,27
+39320016234;5,93
+39320016236;117,87
+39320016238;38,35
+39320016240;241,79
+39320016242;102,38
+39320016244;171,94
+39320016246;88,69
+39320016248;15,39
+39320016250;130,13
+39320016252;19,41
+39320016254;64,09
+39320016256;180,70
+39320016258;172,84
+39320016260;231,05
+39320016262;79,86
+39320016264;138,39
+39320016266;177,60
+39320016268;96,57
+39320016270;219,66
+39320016272;9,30
+39320016274;128,68
+39320016276;76,11
+39320016278;27,29
+39320016280;170,50
+39320016282;62,71
+39320016284;2,10
+39320016286;145,67
+39320016288;81,34
+39320016290;81,71
+39320016292;174,93
+39320016294;36,53
+39320016296;107,84
+39320016298;67,23
+39320016300;165,79
+39320016302;190,79
+39320016304;135,52
+39320016306;15,67
+39320016308;153,04
+39320016310;32,30
+39320016312;36,41
+39320016314;26,97
+39320016316;27,40
+39320016318;221,21
+39320016320;128,78
+39320016322;39,39
+39320016324;9,45
+39320016326;187,36
+39320016328;232,86
+39320016330;203,34
+39320016332;30,86
+39320016334;249,06
+39320016336;74,64
+39320016338;229,22
+39320016340;15,09
+39320016342;16,07
+39320016344;51,76
+39320016346;5,73
+39320016348;113,69
+39320016350;84,31
+39320016352;156,41
+39320016354;162,63
+39320016356;46,69
+39320016358;181,74
+39320016360;97,06
+39320016362;24,86
+39320016364;76,82
+39320016366;222,73
+39320016368;200,49
+39320016370;187,49
+39320016372;165,62
+39320016374;13,95
+39320016376;128,11
+39320016378;142,85
+39320016380;3,40
+39320016382;153,43
+39320016384;153,69
+39320016386;242,53
+39320016388;131,18
+39320016390;109,00
+39320016392;99,31
+39320016394;238,16
+39320016396;44,78
+39320016398;175,04
+39320016400;46,26
+39320016402;238,37
+39320016404;238,36
+39320016406;145,75
+39320016408;185,29
+39320016410;127,23
+39320016412;93,28
+39320016414;22,77
+39320016416;148,24
+39320016418;243,67
+39320016420;41,87
+39320016422;64,00
+39320016424;79,36
+39320016426;24,01
+39320016428;32,05
+39320016430;35,39
+39320016432;119,89
+39320016434;167,50
+39320016436;133,69
+39320016438;40,53
+39320016440;154,30
+39320016442;232,29
+39320016444;95,99
+39320016446;163,44
+39320016448;179,75
+39320016450;8,19
+39320016452;83,90
+39320016454;128,92
+39320016456;246,88
+39320016458;26,67
+39320016460;239,70
+39320016462;34,30
+39320016464;56,78
+39320016466;15,12
+39320016468;70,16
+39320016470;54,90
+39320016472;28,89
+39320016474;16,48
+39320016476;75,59
+39320016478;46,23
+39320016480;62,08
+39320016482;119,53
+39320016484;218,73
+39320016486;241,13
+39320016488;83,95
+39320016490;34,52
+39320016492;222,89
+39320016494;5,88
+39320016496;31,72
+39320016498;185,12
+39320016500;116,59
+39320016502;233,76
+39320016504;153,14
+39320016506;234,13
+39320016508;45,96
+39320016510;167,96
+39320016512;161,99
+39320016514;19,46
+39320016516;86,92
+39320016518;172,75
+39320016520;154,53
+39320016522;112,93
+39320016524;111,81
+39320016526;47,50
+39320016528;102,72
+39320016530;236,39
+39320016532;28,30
+39320016534;153,99
+39320016536;124,78
+39320016538;164,54
+39320016540;158,75
+39320016542;11,37
+39320016544;36,01
+39320016546;203,64
+39320016548;183,06
+39320016550;32,15
+39320016552;92,33
+39320016554;181,24
+39320016556;162,24
+39320016558;52,56
+39320016560;21,43
+39320016562;58,07
+39320016564;101,57
+39320016566;107,85
+39320016568;184,66
+39320016570;219,93
+39320016572;76,85
+39320016574;227,80
+39320016576;145,55
+39320016578;121,93
+39320016580;150,91
+39320016582;201,77
+39320016584;82,63
+39320016586;197,95
+39320016588;92,52
+39320016590;225,65
+39320016592;59,97
+39320016594;228,38
+39320016596;29,36
+39320016598;92,24
+39320016600;100,16
+39320016602;100,59
+39320016604;52,56
+39320016606;180,98
+39320016608;84,73
+39320016610;134,43
+39320016612;177,82
+39320016614;212,67
+39320016616;17,30
+39320016618;115,42
+39320016620;124,22
+39320016622;129,79
+39320016624;89,24
+39320016626;114,88
+39320016628;16,87
+39320016630;132,15
+39320016632;76,70
+39320016634;15,11
+39320016636;206,32
+39320016638;150,60
+39320016640;69,05
+39320016642;110,39
+39320016644;101,50
+39320016646;239,22
+39320016648;77,39
+39320016650;196,45
+39320016652;29,18
+39320016654;131,01
+39320016656;16,96
+39320016658;184,96
+39320016660;110,13
+39320016662;73,96
+39320016664;115,91
+39320016666;104,41
+39320016668;185,21
+39320016670;175,07
+39320016672;223,99
+39320016674;246,92
+39320016676;158,50
+39320016678;160,15
+39320016680;26,14
+39320016682;123,88
+39320016684;30,23
+39320016686;197,79
+39320016688;156,97
+39320016690;87,97
+39320016692;109,55
+39320016694;159,19
+39320016696;180,97
+39320016698;195,92
+39320016700;119,05
+39320016702;160,48
+39320016704;157,73
+39320016706;84,35
+39320016708;6,70
+39320016710;17,81
+39320016712;25,97
+39320016714;26,08
+39320016716;43,02
+39320016718;146,94
+39320016720;159,58
+39320016722;156,59
+39320016724;95,47
+39320016726;31,79
+39320016728;91,68
+39320016730;197,03
+39320016732;40,65
+39320016734;124,52
+39320016736;158,66
+39320016738;107,77
+39320016740;230,78
+39320016742;77,01
+39320016744;189,82
+39320016746;54,01
+39320016748;38,61
+39320016750;195,53
+39320016752;46,21
+39320016754;68,80
+39320016756;104,60
+39320016758;101,45
+39320016760;40,48
+39320016762;39,10
+39320016764;238,49
+39320016766;26,71
+39320016768;128,39
+39320016770;11,77
+39320016772;112,85
+39320016774;109,78
+39320016776;8,39
+39320016778;59,66
+39320016780;243,56
+39320016782;85,62
+39320016784;209,86
+39320016786;48,78
+39320016788;14,80
+39320016790;0,27
+39320016792;86,84
+39320016794;223,40
+39320016796;227,60
+39320016798;168,26
+39320016800;228,82
+39320016802;63,35
+39320016804;87,81
+39320016806;99,23
+39320016808;226,74
+39320016810;25,87
+39320016812;200,10
+39320016814;42,66
+39320016816;142,43
+39320016818;100,98
+39320016820;74,37
+39320016822;35,95
+39320016824;24,15
+39320016826;29,95
+39320016828;78,76
+39320016830;94,08
+39320016832;198,17
+39320016834;101,94
+39320016836;130,75
+39320016838;58,59
+39320016840;169,69
+39320016842;67,62
+39320016844;44,87
+39320016846;206,70
+39320016848;54,25
+39320016850;11,31
+39320016852;114,35
+39320016854;35,85
+39320016856;63,45
+39320016858;217,59
+39320016860;141,60
+39320016862;121,66
+39320016864;41,10
+39320016866;99,38
+39320016868;121,54
+39320016870;246,12
+39320016872;160,29
+39320016874;216,61
+39320016876;238,85
+39320016878;190,74
+39320016880;14,34
+39320016882;15,93
+39320016884;8,27
+39320016886;43,03
+39320016888;37,60
+39320016890;132,41
+39320016892;230,96
+39320016894;36,99
+39320016896;123,45
+39320016898;67,44
+39320016900;200,47
+39320016902;163,25
+39320016904;46,78
+39320016906;137,56
+39320016908;99,78
+39320016910;102,44
+39320016912;211,06
+39320016914;42,33
+39320016916;99,00
+39320016918;81,22
+39320016920;32,45
+39320016922;61,91
+39320016924;146,99
+39320016926;13,92
+39320016928;221,99
+39320016930;167,58
+39320016932;185,32
+39320016934;207,32
+39320016936;77,97
+39320016938;95,01
+39320016940;37,20
+39320016942;214,33
+39320016944;189,46
+39320016946;246,92
+39320016948;73,44
+39320016950;187,06
+39320016952;49,60
+39320016954;216,72
+39320016956;154,49
+39320016958;114,60
+39320016960;82,54
+39320016962;80,35
+39320016964;59,42
+39320016966;204,38
+39320016968;99,25
+39320016970;192,91
+39320016972;2,40
+39320016974;190,01
+39320016976;218,08
+39320016978;146,29
+39320016980;227,85
+39320016982;188,18
+39320016984;58,83
+39320016986;168,32
+39320016988;151,30
+39320016990;19,23
+39320016992;127,17
+39320016994;44,93
+39320016996;177,86
+39320016998;113,53
+39320017000;19,29
+39320017002;72,79
+39320017004;190,69
+39320017006;220,08
+39320017008;35,51
+39320017010;61,69
+39320017012;17,67
+39320017014;82,59
+39320017016;241,66
+39320017018;21,66
+39320017020;93,59
+39320017022;40,45
+39320017024;64,59
+39320017026;210,16
+39320017028;244,22
+39320017030;109,00
+39320017032;124,91
+39320017034;54,07
+39320017036;70,66
+39320017038;50,26
+39320017040;117,98
+39320017042;98,09
+39320017044;28,10
+39320017046;144,08
+39320017048;103,66
+39320017050;95,64
+39320017052;5,90
+39320017054;120,33
+39320017056;104,27
+39320017058;12,71
+39320017060;46,60
+39320017062;121,13
+39320017064;3,38
+39320017066;172,98
+39320017068;203,55
+39320017070;117,58
+39320017072;154,70
+39320017074;8,91
+39320017076;113,15
+39320017078;66,22
+39320017080;27,87
+39320017082;72,17
+39320017084;124,71
+39320017086;56,92
+39320017088;157,71
+39320017090;101,91
+39320017092;175,85
+39320017094;69,58
+39320017096;81,93
+39320017098;124,69
+39320017100;185,36
+39320017102;152,69
+39320017104;182,23
+39320017106;234,97
+39320017108;143,53
+39320017110;53,57
+39320017112;7,44
+39320017114;43,47
+39320017116;21,37
+39320017118;207,25
+39320017120;125,59
+39320017122;227,49
+39320017124;230,04
+39320017126;125,30
+39320017128;199,86
+39320017130;149,95
+39320017132;180,96
+39320017134;4,85
+39320017136;57,78
+39320017138;44,25
+39320017140;248,82
+39320017142;82,33
+39320017144;46,42
+39320017146;150,57
+39320017148;97,43
+39320017150;199,31
+39320017152;175,93
+39320017154;121,09
+39320017156;223,91
+39320017158;200,12
+39320017160;59,53
+39320017162;12,55
+39320017164;98,09
+39320017166;46,90
+39320017168;141,67
+39320017170;63,40
+39320017172;21,34
+39320017174;98,66
+39320017176;247,17
+39320017178;105,52
+39320017180;99,75
+39320017182;208,31
+39320017184;219,69
+39320017186;49,82
+39320017188;106,52
+39320017190;1,16
+39320017192;206,99
+39320017194;210,96
+39320017196;143,74
+39320017198;185,97
+39320017200;16,42
+39320017202;23,38
+39320017204;53,05
+39320017206;164,59
+39320017208;38,76
+39320017210;29,67
+39320017212;21,82
+39320017214;243,34
+39320017216;231,61
+39320017218;193,82
+39320017220;108,16
+39320017222;166,10
+39320017224;85,05
+39320017226;242,48
+39320017228;220,56
+39320017230;162,20
+39320017232;88,80
+39320017234;234,76
+39320017236;18,81
+39320017238;94,77
+39320017240;146,33
+39320017242;15,36
+39320017244;34,48
+39320017246;68,68
+39320017248;143,03
+39320017250;198,24
+39320017252;171,57
+39320017254;58,62
+39320017256;1,13
+39320017258;49,28
+39320017260;62,99
+39320017262;74,19
+39320017264;212,89
+39320017266;107,46
+39320017268;124,36
+39320017270;190,99
+39320017272;225,17
+39320017274;45,28
+39320017276;214,46
+39320017278;75,38
+39320017280;26,93
+39320017282;198,49
+39320017284;47,95
+39320017286;23,16
+39320017288;144,08
+39320017290;64,34
+39320017292;25,99
+39320017294;25,23
+39320017296;44,16
+39320017298;135,11
+39320017300;139,88
+39320017302;126,53
+39320017304;58,79
+39320017306;25,28
+39320017308;78,52
+39320017310;21,89
+39320017312;79,46
+39320017314;182,97
+39320017316;177,24
+39320017318;16,36
+39320017320;240,76
+39320017322;168,43
+39320017324;241,56
+39320017326;57,56
+39320017328;189,93
+39320017330;111,56
+39320017332;175,39
+39320017334;216,34
+39320017336;60,78
+39320017338;158,44
+39320017340;80,91
+39320017342;121,19
+39320017344;136,13
+39320017346;172,33
+39320017348;8,15
+39320017350;33,24
+39320017352;147,97
+39320017354;63,68
+39320017356;171,94
+39320017358;232,31
+39320017360;86,64
+39320017362;168,57
+39320017364;143,23
+39320017366;245,03
+39320017368;165,95
+39320017370;242,96
+39320017372;185,89
+39320017374;235,36
+39320017376;151,26
+39320017378;230,07
+39320017380;62,20
+39320017382;84,68
+39320017384;54,25
+39320017386;241,59
+39320017388;196,67
+39320017390;116,49
+39320017392;212,18
+39320017394;107,77
+39320017396;206,51
+39320017398;68,18
+39320017400;113,17
+39320017402;121,02
+39320017404;198,32
+39320017406;95,64
+39320017408;31,76
+39320017410;64,92
+39320017412;104,40
+39320017414;240,82
+39320017416;43,52
+39320017418;197,36
+39320017420;75,64
+39320017422;165,76
+39320017424;155,45
+39320017426;35,11
+39320017428;106,55
+39320017430;213,51
+39320017432;22,27
+39320017434;42,43
+39320017436;16,30
+39320017438;161,22
+39320017440;137,99
+39320017442;113,07
+39320017444;234,00
+39320017446;172,56
+39320017448;241,14
+39320017450;222,16
+39320017452;151,88
+39320017454;159,55
+39320017456;61,69
+39320017458;113,26
+39320017460;81,55
+39320017462;65,12
+39320017464;108,61
+39320017466;176,50
+39320017468;211,42
+39320017470;12,22
+39320017472;218,26
+39320017474;211,35
+39320017476;84,07
+39320017478;110,00
+39320017480;158,06
+39320017482;73,57
+39320017484;32,38
+39320017486;188,10
+39320017488;88,16
+39320017490;102,17
+39320017492;14,06
+39320017494;82,52
+39320017496;40,12
+39320017498;46,51
+39320017500;235,14
+39320017502;154,44
+39320017504;121,55
+39320017506;223,51
+39320017508;50,67
+39320017510;133,95
+39320017512;167,79
+39320017514;144,74
+39320017516;115,81
+39320017518;102,32
+39320017520;90,49
+39320017522;175,90
+39320017524;143,89
+39320017526;83,53
+39320017528;174,41
+39320017530;56,65
+39320017532;101,75
+39320017534;101,31
+39320017536;124,33
+39320017538;115,36
+39320017540;241,27
+39320017542;92,73
+39320017544;241,30
+39320017546;149,24
+39320017548;86,77
+39320017550;151,37
+39320017552;201,70
+39320017554;166,37
+39320017556;153,83
+39320017558;194,61
+39320017560;151,73
+39320017562;103,25
+39320017564;151,68
+39320017566;115,43
+39320017568;130,13
+39320017570;173,62
+39320017572;30,35
+39320017574;51,09
+39320017576;74,80
+39320017578;21,29
+39320017580;176,20
+39320017582;39,72
+39320017584;89,06
+39320017586;180,55
+39320017588;144,95
+39320017590;210,66
+39320017592;77,82
+39320017594;137,56
+39320017596;123,66
+39320017598;77,31
+39320017600;39,72
+39320017602;172,94
+39320017604;172,68
+39320017606;50,26
+39320017608;230,23
+39320017610;95,09
+39320017612;12,50
+39320017614;197,34
+39320017616;220,38
+39320017618;202,98
+39320017620;80,12
+39320017622;161,19
+39320017624;7,04
+39320017626;163,90
+39320017628;155,36
+39320017630;5,78
+39320017632;206,64
+39320017634;70,12
+39320017636;25,64
+39320017638;10,44
+39320017640;178,04
+39320017642;124,76
+39320017644;38,24
+39320017646;34,79
+39320017648;35,88
+39320017650;22,01
+39320017652;52,65
+39320017654;1,09
+39320017656;172,06
+39320017658;16,01
+39320017660;75,96
+39320017662;225,72
+39320017664;44,12
+39320017666;13,70
+39320017668;249,80
+39320017670;31,64
+39320017672;126,00
+39320017674;154,51
+39320017676;153,30
+39320017678;86,23
+39320017680;192,50
+39320017682;94,19
+39320017684;70,80
+39320017686;206,17
+39320017688;48,90
+39320017690;194,21
+39320017692;139,53
+39320017694;221,08
+39320017696;85,66
+39320017698;229,73
+39320017700;178,24
+39320017702;49,96
+39320017704;139,79
+39320017706;22,30
+39320017708;29,38
+39320017710;101,40
+39320017712;165,37
+39320017714;201,14
+39320017716;50,34
+39320017718;186,07
+39320017720;218,61
+39320017722;231,82
+39320017724;241,30
+39320017726;121,01
+39320017728;245,20
+39320017730;71,18
+39320017732;162,85
+39320017734;157,62
+39320017736;208,56
+39320017738;27,76
+39320017740;204,45
+39320017742;156,39
+39320017744;39,90
+39320017746;167,63
+39320017748;166,29
+39320017750;41,24
+39320017752;16,76
+39320017754;115,33
+39320017756;166,45
+39320017758;168,79
+39320017760;201,40
+39320017762;136,01
+39320017764;38,56
+39320017766;229,60
+39320017768;60,25
+39320017770;249,31
+39320017772;119,91
+39320017774;192,59
+39320017776;199,44
+39320017778;198,27
+39320017780;152,04
+39320017782;59,94
+39320017784;105,77
+39320017786;164,84
+39320017788;151,43
+39320017790;47,31
+39320017792;227,48
+39320017794;173,49
+39320017796;97,67
+39320017798;244,94
+39320017800;98,04
+39320017802;201,81
+39320017804;39,20
+39320017806;175,60
+39320017808;35,97
+39320017810;17,58
+39320017812;86,25
+39320017814;65,34
+39320017816;151,80
+39320017818;160,68
+39320017820;47,81
